match_id,home_team,away_team,top_factors_favoring_home,top_factors_favoring_draw,top_factors_favoring_away,top_factors_affecting_scoreline,market_disagreement_explanation,squad_injury_explanation,schedule_congestion_explanation,uncertainty_explanation,data_quality_notes,model_version,generated_at
SERIEA2627_MW20_195_Lecce_Udinese,Lecce,Udinese,Dixon-Coles attack/defense edge (lambda=0.92 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.30 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW20_196_Milan_Torino,Milan,Torino,Dixon-Coles attack/defense edge (lambda=1.79 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.90 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW20_197_Napoli_Fiorentina,Napoli,Fiorentina,Dixon-Coles attack/defense edge (lambda=1.73 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.90 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW20_198_Parma_Internazionale,Parma,Internazionale,Dixon-Coles attack/defense edge (lambda=0.69 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=2.22 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW20_199_Sassuolo_Monza,Sassuolo,Monza,Dixon-Coles attack/defense edge (lambda=2.50 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.96 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs promoted club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW20_200_Venezia_Frosinone,Venezia,Frosinone,Dixon-Coles attack/defense edge (lambda=1.05 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.93 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Promoted club vs promoted club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW21_201_Bologna_Atalanta,Bologna,Atalanta,Dixon-Coles attack/defense edge (lambda=1.07 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.39 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW21_202_Como_Napoli,Como,Napoli,Dixon-Coles attack/defense edge (lambda=1.32 expected goals) plus home advantage.,Scoreline entropy 2.82 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.10 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW21_203_Fiorentina_Sassuolo,Fiorentina,Sassuolo,Dixon-Coles attack/defense edge (lambda=1.52 expected goals) plus home advantage.,Scoreline entropy 3.04 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.39 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW21_204_Frosinone_Milan,Frosinone,Milan,Dixon-Coles attack/defense edge (lambda=1.01 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.88 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Promoted club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW21_205_Genoa_Parma,Genoa,Parma,Dixon-Coles attack/defense edge (lambda=1.07 expected goals) plus home advantage.,Scoreline entropy 2.55 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=0.83 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW21_206_Internazionale_Venezia,Internazionale,Venezia,Dixon-Coles attack/defense edge (lambda=4.16 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.59 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs promoted club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW21_207_Juventus_Cagliari,Juventus,Cagliari,Dixon-Coles attack/defense edge (lambda=1.66 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.76 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW21_208_Lecce_Torino,Lecce,Torino,Dixon-Coles attack/defense edge (lambda=0.96 expected goals) plus home advantage.,Scoreline entropy 2.67 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.17 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW21_209_Monza_Lazio,Monza,Lazio,Dixon-Coles attack/defense edge (lambda=0.78 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=2.17 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Promoted club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW21_210_Roma_Udinese,Roma,Udinese,Dixon-Coles attack/defense edge (lambda=1.96 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.81 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW22_211_Atalanta_Fiorentina,Atalanta,Fiorentina,Dixon-Coles attack/defense edge (lambda=1.74 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.97 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW22_212_Cagliari_Parma,Cagliari,Parma,Dixon-Coles attack/defense edge (lambda=1.13 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.83 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW22_213_Genoa_Lecce,Genoa,Lecce,Dixon-Coles attack/defense edge (lambda=1.16 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.81 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW22_214_Lazio_Venezia,Lazio,Venezia,Dixon-Coles attack/defense edge (lambda=2.30 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.64 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs promoted club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW22_215_Milan_Juventus,Milan,Juventus,Dixon-Coles attack/defense edge (lambda=1.16 expected goals) plus home advantage.,Scoreline entropy 2.80 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.21 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW22_216_Monza_Roma,Monza,Roma,Dixon-Coles attack/defense edge (lambda=0.61 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=2.94 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Promoted club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW22_217_Napoli_Internazionale,Napoli,Internazionale,Dixon-Coles attack/defense edge (lambda=1.28 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.64 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW22_218_Sassuolo_Como,Sassuolo,Como,Dixon-Coles attack/defense edge (lambda=1.05 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.88 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW22_219_Torino_Frosinone,Torino,Frosinone,Dixon-Coles attack/defense edge (lambda=1.53 expected goals) plus home advantage.,Scoreline entropy 2.99 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.27 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs promoted club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW22_220_Udinese_Bologna,Udinese,Bologna,Dixon-Coles attack/defense edge (lambda=1.23 expected goals) plus home advantage.,Scoreline entropy 2.89 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.33 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW23_221_Atalanta_Lazio,Atalanta,Lazio,Dixon-Coles attack/defense edge (lambda=1.38 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.98 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW23_222_Bologna_Milan,Bologna,Milan,Dixon-Coles attack/defense edge (lambda=1.11 expected goals) plus home advantage.,Scoreline entropy 2.85 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.36 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW23_223_Como_Monza,Como,Monza,Dixon-Coles attack/defense edge (lambda=3.17 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.62 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs promoted club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW23_224_Fiorentina_Udinese,Fiorentina,Udinese,Dixon-Coles attack/defense edge (lambda=1.44 expected goals) plus home advantage.,Scoreline entropy 2.97 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.29 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW23_225_Internazionale_Cagliari,Internazionale,Cagliari,Dixon-Coles attack/defense edge (lambda=2.52 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.82 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW23_226_Juventus_Sassuolo,Juventus,Sassuolo,Dixon-Coles attack/defense edge (lambda=1.83 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.95 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW23_227_Lecce_Napoli,Lecce,Napoli,Dixon-Coles attack/defense edge (lambda=0.62 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.60 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW23_228_Parma_Frosinone,Parma,Frosinone,Dixon-Coles attack/defense edge (lambda=1.13 expected goals) plus home advantage.,Scoreline entropy 2.74 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.12 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs promoted club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW23_229_Roma_Torino,Roma,Torino,Dixon-Coles attack/defense edge (lambda=2.04 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.73 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW23_230_Venezia_Genoa,Venezia,Genoa,Dixon-Coles attack/defense edge (lambda=0.84 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.70 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Promoted club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW24_231_Bologna_Como,Bologna,Como,Dixon-Coles attack/defense edge (lambda=1.00 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.54 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW24_232_Cagliari_Lazio,Cagliari,Lazio,Dixon-Coles attack/defense edge (lambda=0.96 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.28 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW24_233_Frosinone_Fiorentina,Frosinone,Fiorentina,Dixon-Coles attack/defense edge (lambda=1.31 expected goals) plus home advantage.,Scoreline entropy 3.03 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.58 expected goals).,"Fitted home advantage log-coefficient=0.085, low-score correlation rho=0.003.",No real market odds available for this fixture yet -- model-only prediction.,"Promoted club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
